customer_city,total_orders,lat,lng
senador modestino goncalves,2,-17.948906241612914,-43.22313375751178
senador pompeu,4,-5.58787718938735,-39.3747408815969
senador salgado filho,1,-28.0257982976049,-54.54445219094282
senges,5,-24.113945150962017,-49.46330355664464
senhor do bonfim,18,-10.462341603580397,-40.183766986895854
senhora de oliveira,2,-20.795372403796655,-43.34489973497506
senhora dos remedios,1,-21.030803313018758,-43.58445678322326
sento se,1,-9.741284648683658,-41.88133136580062
serafina correa,9,-28.712863110161575,-51.934113843318485
sericita,2,-20.473672496708872,-42.48349775921559
seringueiras,2,-11.778978995181951,-63.03955975028363
serio,1,-29.38354562954529,-52.27168468689235
seropedica,33,-22.761651546696857,-43.68345277012827
serra,278,-20.177553426226176,-40.24827651942884
serra azul,1,-21.278120540590542,-47.477079126692736
serra azul de minas,2,-18.36254674549674,-43.17113698108101
serra bonita,1,-15.214249489419505,-46.81573874501741
serra branca,1,-7.494554491157478,-36.67626659145202
serra de sao bento,2,-6.417963758748006,-35.708585301965435
serra do ramalho,4,-13.524336387693962,-43.607441325570896
serra do salitre,1,-19.111238303576517,-46.68169552127703
serra dos aimores,5,-17.78114076702167,-40.24481854307615
serra dos dourados,1,-23.619535425600905,-53.38212068195976
serra dourada,2,-12.759336072245091,-43.94693060512876
serra negra,13,-22.614621137795265,-46.709593428612386
serra talhada,10,-7.988210284936521,-38.2940628925444
serrana,13,-21.20810212661793,-47.60158665380721
serrania,2,-21.533859627839817,-46.10991418245683
serranopolis,3,-18.307489790321092,-51.95819839772952
serranopolis de minas,1,-15.80955459225718,-42.87138430389349
serranopolis do iguacu,2,-25.4163857363526,-54.04055450016692
serrinha,14,-11.588523999324714,-38.95748733069375
serrita,2,-7.945676919846612,-39.296455761113656
serro,2,-18.598363772688757,-43.38864460857634
serrolandia,2,-11.419045890320998,-40.29153499201131
sertania,4,-8.076862832800963,-37.27265098852935
sertanopolis,4,-23.059170659134626,-51.03752221261143
sertao,3,-27.983163392170205,-52.25878759420708
sertao santana,1,-30.461088669607246,-51.602634020922075
sertaozinho,61,-21.041603543973242,-47.914528035907274
sete barras,4,-24.385497130331405,-47.92805608893468
sete de setembro,1,-28.12866725720165,-54.45910180238341
sete lagoas,126,-19.45692266227589,-44.23993688925752
setubinha,3,-17.601561993385634,-42.14904598152063
severiano melo,1,-5.787331662729001,-37.96391463750967
severinia,5,-20.808510350044244,-48.80754398413594
sideropolis,4,-28.60048938171834,-49.42666930162439
sidrolandia,11,-20.935106156257103,-54.9635753184007
silva jardim,4,-22.643049932211905,-42.40944446257947
silvania,7,-16.6651137981669,-48.61139271988116
silvano,1,-18.84342224059588,-47.19121416498014
silvanopolis,1,-11.158770963718585,-48.1528103296116
silveira carvalho,1,-23.543365499999997,-46.889442
silveira martins,1,-29.64531693920428,-53.58382548577273
silveiras,3,-22.667095203838738,-44.85266683118531
silvianopolis,3,-21.095010749091834,-45.83150788654056
simao dias,7,-10.74079495580419,-37.806478509357774
simao pereira,1,-21.96345207172735,-43.31445287096894
simoes filho,21,-12.791937261455603,-38.39211601899306
simolandia,2,-14.468128036739191,-46.482582412163985
simonesia,8,-20.10695419777787,-41.998887229477084
simplicio mendes,1,-7.860147603011423,-41.90969423818208
sinimbu,2,-29.530501568712488,-52.52211472129332
sinop,43,-11.858331723837862,-55.508463315413564
siqueira campos,9,-23.682446503474555,-49.82328699148567
sirinhaem,5,-8.595969320457893,-35.11208821587459
sitio do quinto,2,-10.358875967857864,-38.17571627824467
sitio novo,2,-5.895207833501147,-45.87256586854887
sitio novo do tocantins,2,-5.607352810437594,-47.64917313667066
sobradinho,9,-18.835118608165825,-47.17185151753579
sobral,33,-3.6865664243278786,-40.35311175605496
sobralia,1,-19.228834062997755,-42.10289686944178
socorro,19,-22.596373040143575,-46.50720671996104
solanea,1,-6.75961240913378,-35.65712331586638
soledade,8,-26.2474674367083,-50.595681981562976
soledade de minas,5,-22.056337273273794,-45.04408568268843
solonopole,2,-5.736769020281157,-39.02028084266336
sombrio,10,-29.108465252964574,-49.63523203121822
sonora,2,-17.583081258667853,-54.754409378924095
sooretama,5,-19.189127770488813,-40.10086124895696
sorocaba,609,-23.485346151382075,-47.464450005691745
sorriso,20,-12.572133957590658,-55.7145156875479
sousa,7,-6.7640378841852185,-38.2304883358396
sucesso,3,-4.94241017110285,-40.53800343587756
sucupira do norte,2,-6.4778232161363025,-44.191216518945964
sud mennucci,5,-20.689439238370312,-50.923232206352566
sulina,1,-25.699912147716937,-52.72068813344798
sumare,178,-22.820374918645975,-47.23182615492956
sume,3,-7.67021380464282,-36.88074893721564
sumidouro,10,-22.055331228832138,-42.673564014326516
surubim,5,-7.841478546195655,-35.75945003965524
suzanapolis,1,-20.50077378738309,-51.02623837784725
suzano,230,-23.549529536840787,-46.30959916897046
tabapora,2,-11.297234770990812,-56.784502451796016
tabapua,12,-20.963829158335304,-49.032245402837326
tabatinga,5,-18.748973897493887,-52.31485474577963
tabira,5,-7.590727896323007,-37.53988021706025
taboao da serra,284,-23.62073811159514,-46.78015554029438
tabocas do brejo velho,3,-12.6235237803351,-44.06177476053478
tabuleiro,2,-21.360075006082585,-43.24784350673851
tabuleiro do norte,1,-5.249525498974742,-38.12931202446786
tacaratu,2,-9.104113252980355,-38.128680389513896
taciba,2,-22.389796019403477,-51.28957838619756
tacuru,1,-23.63513947116163,-55.017107463670186
taguai,10,-23.45351669470917,-49.40551649651974
taguatinga,7,-15.037384819832967,-47.67345718771783
taiacu,1,-21.143836321023585,-48.510875616773994
tailandia,4,-2.939982148163506,-48.943157055599
taio,14,-27.11859383973755,-49.998507117485964
taiobeiras,13,-15.812215251340339,-42.22709529057218
taiuva,5,-21.124081968639175,-48.45056152958666
tamandare,1,-8.753523336332707,-35.11422501467759
tamarana,2,-23.724770743785037,-51.096055257485524
tambau,19,-21.70267834513217,-47.27662248897465
tamboara,1,-23.19956290910682,-52.499539370185424
tanabi,11,-20.623521591055777,-49.65195844976547
tangara,1,-23.681990941656128,-48.72013857486964
tangara da serra,23,-14.615616305780515,-57.51396278457001
tangua,6,-22.73511454758881,-42.72819732708133
tanhacu,4,-14.056014153094598,-41.23552928875148
tanque d'arca,2,-9.534569468663042,-36.433853041307216
tanque novo,3,-13.548673267223352,-42.494980485923726
taparuba,1,-19.76348777029724,-41.613996982306276
tapejara,11,-27.06693726262369,-52.20949029337351
tapera,1,-28.627901293386625,-52.86988286131272
taperuaba,1,-4.080853105930747,-39.94746353873209
tapes,6,-30.67407284892654,-51.39790575071823
tapinas,1,-21.446557199012133,-48.78737039593602
tapirai,2,-23.199856746687225,-47.22699942228194
tapiramuta,2,-11.847324908158514,-40.79289700959201
tapiratiba,12,-21.472495940036872,-46.74849920183369
tapurah,1,-12.730236325949065,-56.51946937964815
taquara,21,-29.651763839051508,-50.78008597988864
taquaracu de minas,2,-19.661487650044105,-43.68840138634313
taquarana,1,-9.647419962029984,-36.49400160914397
taquari,11,-29.79261154979131,-51.86124955771729
taquaritinga,33,-21.40553874898688,-48.50487960125685
taquaritinga do norte,6,-7.910858713164717,-36.07161879922118
taquarituba,15,-23.532344407408793,-49.2463222335984
taquarivai,3,-23.926005079636678,-48.69816566201276
taquarucu do sul,1,-27.39911146523778,-53.46662887237401
tarabai,5,-22.30449012443575,-51.55827751528551
taruma,9,-22.74889054354078,-50.57897146765394
tarumirim,4,-19.285073278116073,-42.00388859625823
tatui,72,-23.35075987337708,-47.847722286160455
taua,10,-6.002053911342161,-40.293258855592434
taubate,260,-23.02534602957091,-45.56402304174687
tavares,1,-21.002104909983974,-45.34401789622477
tecainda,1,-22.002037882381078,-51.13586076317752
teixeira,1,-7.223482249942097,-37.25336131178926
teixeira de freitas,28,-17.533701523607384,-39.74551200962675
teixeira soares,1,-25.371975656252413,-50.462083835822334
teixeiras,6,-20.653805126045775,-42.85515453493235
tejupa,3,-23.38092125913761,-49.31942956589433
telemaco borba,34,-24.32896860319107,-50.62825093529303
telha,1,-10.206161545362404,-36.88485305490262
tenente ananias,1,-6.464288727567204,-38.18007764745476
tenente portela,3,-27.37105304978636,-53.75858565720006
teodoro sampaio,13,-22.290531348716698,-51.85588908603854
teofilandia,3,-11.486609006652001,-38.994665672134765
teofilo otoni,75,-17.86186082692297,-41.50636627107564
teolandia,4,-12.998720987965244,-39.35043969041082
teotonio vilela,7,-9.912063390411916,-36.35655025165757
terenos,1,-20.440202905332107,-54.86445992626629
teresina,271,-5.082661896995924,-42.79056879008656
teresina de goias,1,-13.760069416074229,-47.26185315898898
teresopolis,119,-22.416165206008696,-42.96601614632334
terezinha,1,-9.056296752793855,-36.624215131826155
termas de ibira,1,-21.081026351979624,-49.24164245159575
terra boa,4,-23.77185835065084,-52.44832800271509
terra de areia,5,-29.579703310597797,-50.06461094862101
terra nova,1,-10.588637427720805,-38.949845901752475
terra nova do norte,3,-10.586222381299807,-55.1142967936414
terra rica,7,-22.72404537867132,-52.62487460678721
terra roxa,5,-22.809977829173796,-51.77972276479363
teutonia,14,-29.481360849312658,-51.80827176322771
tiangua,9,-3.725444073722241,-40.99143329343264
tibagi,4,-24.515312452238586,-50.41241255186943
tibau do sul,1,-6.229584029387886,-35.05791540246038
tiete,35,-23.101591588809622,-47.711783132733316
tijucas,30,-27.23924890910297,-48.63706692121833
timbauba,7,-7.512211504807454,-35.316850275096066
timbe do sul,3,-28.8320047509749,-49.84623624000289
timbo,20,-26.827514132907382,-49.27035715203793
timburi,3,-23.20648945739114,-49.60307493634824
timon,11,-5.102446021570266,-42.83396103652862
timoteo,52,-19.553802668701096,-42.63862085557865
tiradentes,4,-21.10980791604441,-44.17477905963709
tiradentes do sul,1,-27.39309950021365,-54.08802409490898
tiros,3,-18.985909056795904,-45.95200911439447
tobias barreto,2,-11.184611010697319,-38.00125690290274
tocantinopolis,7,-6.325510628508135,-47.43142680332413
tocantins,6,-21.1726252218232,-43.0219328222331
tocos,2,-22.903460323145516,-43.787664058741406
tocos do moji,1,-22.3697541179653,-46.096743733276305
toledo,70,-24.682861885992043,-53.56888882806568
tomar do geru,2,-11.374591455564959,-37.84024090800675
tomazina,3,-23.777624284233013,-49.95477557367965
tombos,4,-20.871318337030218,-42.1242027634345
tome-acu,1,-2.4029269096925407,-48.161626022608374
toritama,5,-8.005955191855476,-36.0586790310908
toropi,3,-29.471457592362487,-54.227555204448144
torres,17,-29.34114246818455,-49.74491959115231
torrinha,6,-22.43145412941161,-48.16996617407241
trabiju,1,-22.039168711574966,-48.338877795076094
tracuateua,1,-1.077780067763653,-46.90300475031508
tracunhaem,1,-7.802408193813569,-35.234930251462664
traipu,1,-9.96793244548259,-37.00287410022483
trairi,2,-3.2630923212212033,-39.26798567961338
trajano de moraes,8,-22.065612345333825,-42.07133711222402
tramandai,25,-30.00523398538167,-50.14969942780236
trancoso,6,-16.58211866120122,-39.12861081987427
travessao,4,-22.90512801165676,-43.59306156786311
travesseiro,1,-29.31163965288243,-52.06285592271061
tremembe,38,-22.97482043888921,-45.54766992395827
tres arroios,3,-27.499761835138294,-52.14971244386997
tres barras,5,-26.124219757928053,-50.3168734534994
tres cachoeiras,7,-29.45345254263357,-49.921277280023574
tres coracoes,41,-21.69341184795061,-45.259834762967756
tres coroas,6,-29.510871895825677,-50.781445512001824
tres de maio,12,-27.776352525696826,-54.23580473443577
tres forquilhas,1,-29.535642041896942,-50.03682589416116
tres fronteiras,5,-20.235587391306968,-50.88953878346276
tres irmaos,1,-21.625645496895352,-41.98519583710767
tres lagoas,42,-20.786666165397016,-51.70002294603471
tres marias,13,-18.20813589322185,-45.22590288321793
tres passos,11,-27.45484787531057,-53.93337183684629
tres pontas,19,-21.37064944615861,-45.51312281863244
tres rios,38,-22.111624244170837,-43.2044605431471
treviso,1,-28.50756362241944,-49.459605857074706
treze tilias,11,-26.99851531834536,-51.4123016179445
trindade,28,-14.759014679535252,-47.507594340940386
trindade do sul,4,-27.52481394969961,-52.896760672083246
triunfo,14,-22.698733438222135,-47.281711205295
trombas,1,-13.51023766630793,-48.74303416095664
trombudo central,4,-27.304425502499523,-49.79617447830575
tubarao,60,-28.480682381200612,-49.0106209686964
tucano,8,-10.97140916496573,-38.78911947547773
tucuma,3,-6.75301717914628,-51.1580406106973
tucunduva,3,-27.65811716101717,-54.43981167345725
tucurui,16,-3.783736868999804,-49.67363871305495
tuiuti,1,-23.150496968166717,-46.94940419575401
tumiritinga,1,-19.00484554584605,-41.65183983345179
tunapolis,1,-26.971155033572945,-53.63871810527339
tunas do parana,2,-24.972125749188116,-49.060750986352105
tupa,52,-21.93295130907141,-50.51319716938858
tupaciguara,13,-18.597147554238756,-48.69718085755292
tupancireta,4,-29.08114379809405,-53.83681422264832
tupandi,3,-29.485468018400336,-51.41727029010238
tuparece,1,-19.89323733483254,-43.9863046834627
tuparendi,2,-27.750496999928444,-54.48986302904244
tuparetama,3,-7.605668098999785,-37.31458241152749
tupassi,1,-24.60063867860598,-53.511122393958495
tupi paulista,6,-21.385866861981842,-51.573633973535884
turmalina,9,-17.513414446317782,-43.33319963961035
tururu,1,-3.598104898072363,-39.43614668673904
turvania,2,-16.608937369210462,-50.13409465060814
turvelandia,1,-17.852077035406072,-50.30581292967397
turvo,6,-27.462936457849445,-50.37490242037967
turvolandia,2,-21.875452162955224,-45.78894410997971
tutoia,2,-2.7723901883340476,-42.277397452381045
uaua,3,-9.842144805488,-39.4792119374142
uba,53,-21.113979078613276,-42.945084431595426
ubai,1,-16.289592953885908,-44.78243517199098
ubaira,6,-13.267826870845594,-39.66314804257405
ubaitaba,4,-14.31160550780154,-39.31843790091815
ubajara,3,-3.849478645520175,-40.917844885369476
ubaporanga,3,-19.634172866387665,-42.103493788696234
ubata,1,-14.213621128438906,-39.522980321603505
ubatuba,72,-23.452929299956928,-45.093219408528476
uberaba,186,-19.75282386637189,-47.93583744999281
uberlandia,367,-18.918531827023894,-48.27499733339011
ubirajara,1,-22.527613435195004,-49.661752758183525
ubirata,7,-24.542406514835765,-52.989936542840844
uchoa,3,-20.954053066740023,-49.17415232102767
uibai,4,-11.328784806922576,-42.1341108507249
uirauna,1,-6.518928992394477,-38.41147494436928
ulianopolis,1,-3.7500223508425736,-47.49953012472611
umbauba,3,-11.38130712164495,-37.661297152884394
umburanas,1,-10.731455413955146,-41.32330803113113
umburatiba,1,-17.261703202767414,-40.59270094037252
umuarama,40,-23.76369629845646,-53.30627709706737
una,4,-15.288028397291363,-39.0791589222631
unai,54,-16.363893984354036,-46.89502468433822
uniao,1,-4.586032985094711,-42.862284182326924
uniao da serra,1,-28.760060725611776,-52.01105466678753
uniao da vitoria,29,-26.22979665285145,-51.08254572474216
uniao de minas,3,-19.52065297545568,-50.33434084532029
uniao do oeste,1,-26.771817380455456,-52.85341516699504
uniao do sul,1,-11.53171610720236,-54.368310623642294
uniao dos palmares,1,-9.157502622963149,-36.02782340918958
unistalda,1,-29.047378076761216,-55.153083990286035
upanema,3,-5.642927647264124,-37.259991960665666
urai,3,-23.20270784834166,-50.79347063645567
urandi,2,-14.768415571576352,-42.65584924472297
urania,4,-20.246753391237686,-50.64471742167504
urbano santos,5,-3.2083187108705644,-43.403096500833485
uruacu,17,-14.518914503258808,-49.14236015983242
uruana,3,-15.514912961998895,-49.6794224503755
uruana de minas,1,-16.059718645669523,-46.255281956297424
uruara,6,-3.7204419834309848,-53.739611251835
urubici,3,-28.002167074021926,-49.58685791290171
uruburetama,1,-3.622250892797858,-39.50804077887797
urucania,1,-20.35242924562172,-42.74749982379531
urucuca,2,-14.590771622630404,-39.285986375121986
urucui,4,-7.2377630170117575,-44.55521888062354
urucuia,1,-16.058740765949942,-45.46035049108837
urucurituba,2,-3.055411886272194,-58.076888115600596
uruguaiana,47,-29.765154720951514,-57.08086720910939
uruoca,2,-3.3207038949212935,-40.58027403996299
urupa,3,-11.130663709917592,-62.36982795397415
